prodmetric_stream_key,deviceKey,start_time,end_time,good_count,reject_count,ideal_time,run_time,unplanned_stop_time,planned_stop_time,unplanned_stop_time,performance_impact_display_name,process_state_display_name,process_state_reason_display_name,job_display_name,part_display_name,shift_display_name,team_display_name
5427862,Line3,2025-01-20 00:18:10.9026610 -06:00,2025-01-20 00:23:16.9658950 -06:00,0,0,0,0,306.063234,0,306.063234,Unplanned Stop,Down,Electrical Fault,Part P-5000,Part P,Third Shift,Team 3
5427856,Line3,2025-01-20 00:15:00.0000000 -06:00,2025-01-20 00:18:10.9026610 -06:00,65,4,112.58846482999338,190.902661,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Third Shift,Team 3
5427866,Line1,2025-01-20 00:07:35.6043550 -06:00,2025-01-20 00:30:17.3953140 -06:00,570,21,996.7362749999907,1361.790959,0,0,0,Run,Running,Running Normally,Part I-4000,Part I,Third Shift,Team 2
5540105,Line2,2025-01-20 00:07:35.0000000 -06:00,2025-01-20 00:20:07.4951570 -06:00,388,10,689.7514284297329,752.495157,0,0,0,Run,Running,Running Normally,Part C-2000,Part C,Third Shift,Team 2
5427846,Line1,2025-01-20 00:04:04.1326600 -06:00,2025-01-20 00:07:35.6043550 -06:00,0,0,0,0,211.471695,0,211.471695,Unplanned Stop,Down,Adjustment,Part I-4000,Part I,Third Shift,Team 2
5427853,Line3,2025-01-20 00:01:24.1555270 -06:00,2025-01-20 00:15:00.0000000 -06:00,366,8,615.2639851699563,815.844473,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Third Shift,Team 3
5427827,Line3,2025-01-20 00:01:23.0000000 -06:00,2025-01-20 00:01:24.1555270 -06:00,0,0,1.646725000048109,1.155527,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Third Shift,Team 3
5468199,Line4,2025-01-20 00:00:00.0000000 -06:00,2025-01-20 00:24:06.0860540 -06:00,620,33,1039.1073740910408,1446.086054,0,0,0,Run,Running,Running Normally,Part B-2000,Part B,Third Shift,Team 3
5427841,Line1,2025-01-20 00:00:00.0000000 -06:00,2025-01-20 00:04:04.1326600 -06:00,79,14,155.8762453123875,244.13266,0,0,0,Run,Running,Running Normally,Part I-4000,Part I,Third Shift,Team 2
5427824,Line3,2025-01-20 00:00:00.0000000 -06:00,2025-01-20 00:01:23.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meeting,Shift Handover,Part P-5000,Part P,Third Shift,Team 3
5540104,Line2,2025-01-20 00:00:00.0000000 -06:00,2025-01-20 00:07:35.0000000 -06:00,259,5,457.98100009826396,455,0,0,0,Run,Running,Running Normally,Part C-2000,Part C,Third Shift,Team 2
5468198,Line4,2025-01-19 23:59:40.0901120 -06:00,2025-01-20 00:00:00.0000000 -06:00,11,0,17.980625908953716,19.909888,0,0,0,Run,Running,Running Normally,Part B-2000,Part B,Third Shift,Team 3
5540103,Line2,2025-01-19 23:57:36.8796310 -06:00,2025-01-20 00:00:00.0000000 -06:00,66,6,124.95714647198635,143.120369,0,0,0,Run,Running,Running Normally,Part C-2000,Part C,Third Shift,Team 2
5540102,Line2,2025-01-19 23:57:35.0000000 -06:00,2025-01-19 23:57:36.8796310 -06:00,0,0,1.736275000010276,1.879631,0,0,0,Run,Running,Running Normally,Part C-2000,Part C,Third Shift,Team 2
5468197,Line4,2025-01-19 23:56:11.5382620 -06:00,2025-01-19 23:59:40.0901120 -06:00,0,0,0,0,208.55185,0,208.55185,Unplanned Stop,Down,Main B Bus Undervolt,Part B-2000,Part B,Third Shift,Team 3
5427812,Line3,2025-01-19 23:55:22.0000000 -06:00,2025-01-20 00:00:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meeting,Shift Handover,Part P-5000,Part P,Third Shift,Team 3
5427807,Line3,2025-01-19 23:55:21.0000000 -06:00,2025-01-19 23:55:22.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meeting,Shift Handover,Part P-5000,Part P,Third Shift,Team 2
5540101,Line2,2025-01-19 23:53:40.0000000 -06:00,2025-01-19 23:57:35.0000000 -06:00,0,0,0,0,0,235,0,Planned Stop,Changeover,Part Change,Part C-2000,Part C,Third Shift,Team 2
5468196,Line4,2025-01-19 23:51:40.0472510 -06:00,2025-01-19 23:56:11.5382620 -06:00,113,3,184.6720000000004,271.491011,0,0,0,Run,Running,Running Normally,Part B-2000,Part B,Third Shift,Team 3
5427806,Line3,2025-01-19 23:51:37.8771680 -06:00,2025-01-19 23:55:21.0000000 -06:00,88,5,153.14542500000024,223.122832,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Third Shift,Team 2
5468195,Line4,2025-01-19 23:50:18.2130840 -06:00,2025-01-19 23:51:40.0472510 -06:00,0,0,0,0,81.834167,0,81.834167,Unplanned Stop,Down,Main B Bus Undervolt,Part B-2000,Part B,Third Shift,Team 3
5427821,Line1,2025-01-19 23:49:41.4147310 -06:00,2025-01-20 00:00:00.0000000 -06:00,268,18,483.31672968761416,618.585269,0,0,0,Run,Running,Running Normally,Part I-4000,Part I,Third Shift,Team 2
5427796,Line1,2025-01-19 23:48:10.6731380 -06:00,2025-01-19 23:49:41.4147310 -06:00,0,0,0,0,90.741593,0,90.741593,Unplanned Stop,Down,Power Failure,Part I-4000,Part I,Third Shift,Team 2
5427799,Line3,2025-01-19 23:48:04.8196120 -06:00,2025-01-19 23:51:37.8771680 -06:00,0,0,0,0,213.057556,0,213.057556,Unplanned Stop,Down,Electrical Fault,Part P-5000,Part P,Third Shift,Team 2
5468194,Line4,2025-01-19 23:47:28.0000000 -06:00,2025-01-19 23:50:18.2130840 -06:00,64,0,100.37203947995141,170.213084,0,0,0,Run,Running,Running Normally,Part B-2000,Part B,Third Shift,Team 3
5540100,Line2,2025-01-19 23:41:39.6825230 -06:00,2025-01-19 23:53:40.0000000 -06:00,311,10,557.3442749999969,720.317477,0,0,0,Run,Running,Running Normally,Part N-2000,Part N,Third Shift,Team 2
5540099,Line2,2025-01-19 23:38:05.8934040 -06:00,2025-01-19 23:41:39.6825230 -06:00,0,0,0,0,213.789119,0,213.789119,Unplanned Stop,Down,Power Failure,Part N-2000,Part N,Third Shift,Team 2
5468193,Line4,2025-01-19 23:37:29.3791860 -06:00,2025-01-19 23:47:28.0000000 -06:00,252,14,423.3959605200879,598.620814,0,0,0,Run,Running,Running Normally,Part B-2000,Part B,Third Shift,Team 3
5468192,Line4,2025-01-19 23:37:28.0000000 -06:00,2025-01-19 23:37:29.3791860 -06:00,0,0,1.59199999995997,1.379186,0,0,0,Run,Running,Running Normally,Part B-2000,Part B,Third Shift,Team 3
5427792,Line1,2025-01-19 23:35:25.2181060 -06:00,2025-01-19 23:48:10.6731380 -06:00,312,15,551.4936750000011,765.455032,0,0,0,Run,Running,Running Normally,Part I-4000,Part I,Third Shift,Team 2
5427784,Line1,2025-01-19 23:32:05.4954650 -06:00,2025-01-19 23:35:25.2181060 -06:00,0,0,0,0,199.722641,0,199.722641,Unplanned Stop,Down,Jam,Part I-4000,Part I,Third Shift,Team 2
5468191,Line4,2025-01-19 23:31:19.0000000 -06:00,2025-01-19 23:37:28.0000000 -06:00,0,0,0,0,0,369,0,Planned Stop,Changeover,Disinfection,Part B-2000,Part B,Third Shift,Team 3
5427786,Line3,2025-01-19 23:30:33.8185840 -06:00,2025-01-19 23:48:04.8196120 -06:00,424,22,732.8454313012015,1051.001028,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Third Shift,Team 2
5427771,Line3,2025-01-19 23:27:22.8810860 -06:00,2025-01-19 23:30:33.8185840 -06:00,66,2,113.57121869879253,190.937498,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Third Shift,Team 2
5427766,Line3,2025-01-19 23:24:09.3798250 -06:00,2025-01-19 23:27:22.8810860 -06:00,0,0,0,0,193.501261,0,193.501261,Unplanned Stop,Down,No Bottles,Part P-5000,Part P,Third Shift,Team 2
5427778,Line1,2025-01-19 23:23:29.7526170 -06:00,2025-01-19 23:32:05.4954650 -06:00,212,1,359.2298250000004,515.742848,0,0,0,Run,Running,Running Normally,Part I-4000,Part I,Third Shift,Team 2
5468190,Line4,2025-01-19 23:23:28.1143410 -06:00,2025-01-19 23:31:19.0000000 -06:00,293,4,472.8239999999989,470.885659,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Third Shift,Team 3
5427759,Line1,2025-01-19 23:20:15.0538630 -06:00,2025-01-19 23:23:29.7526170 -06:00,0,0,0,0,194.698754,0,194.698754,Unplanned Stop,Down,Security Alarm,Part I-4000,Part I,Third Shift,Team 2
5468189,Line4,2025-01-19 23:20:09.1013250 -06:00,2025-01-19 23:23:28.1143410 -06:00,0,0,0,0,199.013016,0,199.013016,Unplanned Stop,Down,Electrical Fault,Part L-4000,Part L,Third Shift,Team 3
5427756,Line1,2025-01-19 23:17:31.0000000 -06:00,2025-01-19 23:20:15.0538630 -06:00,59,0,98.70769034601325,164.053863,0,0,0,Run,Running,Running Normally,Part I-4000,Part I,Third Shift,Team 2
5427762,Line3,2025-01-19 23:17:20.3173230 -06:00,2025-01-19 23:24:09.3798250 -06:00,157,8,271.70962500000047,409.062502,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Third Shift,Team 2
5427742,Line3,2025-01-19 23:15:45.0000000 -06:00,2025-01-19 23:17:20.3173230 -06:00,0,0,0,0,95.317323,0,95.317323,Unplanned Stop,Down,Jam,Part P-5000,Part P,Third Shift,Team 2
5427729,Line3,2025-01-19 23:15:28.0000000 -06:00,2025-01-19 23:15:45.0000000 -06:00,0,0,0,0,17,0,17,Unplanned Stop,Down,Jam,Part P-5000,Part P,Third Shift,Team 2
5427728,Line3,2025-01-19 23:15:00.0000000 -06:00,2025-01-19 23:15:28.0000000 -06:00,0,0,0,0,28,0,28,Unplanned Stop,Down,Jam,Part P-5000,Part P,Third Shift,No Team
5540098,Line2,2025-01-19 23:13:22.5970330 -06:00,2025-01-19 23:38:05.8934040 -06:00,570,26,1034.8198999999909,1483.296371,0,0,0,Run,Running,Running Normally,Part N-2000,Part N,Third Shift,Team 2
5540097,Line2,2025-01-19 23:09:55.8135650 -06:00,2025-01-19 23:13:22.5970330 -06:00,0,0,0,0,206.783468,0,206.783468,Unplanned Stop,Down,Broken Conveyor,Part N-2000,Part N,Third Shift,Team 2
5427747,Line1,2025-01-19 23:07:33.0071930 -06:00,2025-01-19 23:17:31.0000000 -06:00,253,20,459.5320846539863,597.992807,0,0,0,Run,Running,Running Normally,Part I-4000,Part I,Third Shift,Team 2
5427702,Line1,2025-01-19 23:07:31.0000000 -06:00,2025-01-19 23:07:33.0071930 -06:00,0,0,1.686525000001981,2.007193,0,0,0,Run,Running,Running Normally,Part I-4000,Part I,Third Shift,Team 2
5468188,Line4,2025-01-19 23:07:26.5857710 -06:00,2025-01-19 23:20:09.1013250 -06:00,436,18,722.7679999999965,762.515554,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Third Shift,Team 3
5468187,Line4,2025-01-19 23:04:25.0065670 -06:00,2025-01-19 23:07:26.5857710 -06:00,0,0,0,0,181.579204,0,181.579204,Unplanned Stop,Down,Electrical Fault,Part L-4000,Part L,Third Shift,Team 3
5427699,Line1,2025-01-19 23:03:39.0000000 -06:00,2025-01-19 23:07:31.0000000 -06:00,0,0,0,0,0,232,0,Planned Stop,Changeover,Part Change,Part I-4000,Part I,Third Shift,Team 2
5468186,Line4,2025-01-19 23:02:18.0000000 -06:00,2025-01-19 23:04:25.0065670 -06:00,47,5,82.45367439539433,127.006567,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Third Shift,Team 3
5427691,Line1,2025-01-19 23:02:13.0000000 -06:00,2025-01-19 23:03:39.0000000 -06:00,50,0,84.20358225839684,86,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Third Shift,Team 2
5540096,Line2,2025-01-19 23:02:09.0000000 -06:00,2025-01-19 23:09:55.8135650 -06:00,171,8,309.6071737035837,466.813565,0,0,0,Run,Running,Running Normally,Part N-2000,Part N,Third Shift,Team 2
5468185,Line4,2025-01-19 23:00:00.0000000 -06:00,2025-01-19 23:02:18.0000000 -06:00,87,0,138.65537609819523,138,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Third Shift,No Team
5429991,Line1,2025-01-19 23:00:00.0000000 -06:00,2025-01-19 23:02:13.0000000 -06:00,80,0,133.86300059565846,133,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Third Shift,Unknown Team
5540267,Line2,2025-01-19 23:00:00.0000000 -06:00,2025-01-19 23:02:09.0000000 -06:00,52,0,90.09911362807699,129,0,0,0,Run,Running,Running Normally,Part N-2000,Part N,Third Shift,Unknown Team
5427718,Line3,2025-01-19 23:00:00.0000000 -06:00,2025-01-19 23:15:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,No Production,No Shift Scheduled,Part P-5000,Part P,No Shift,No Team
5427675,Line1,2025-01-19 22:49:27.1243960 -06:00,2025-01-19 23:00:00.0000000 -06:00,372,6,638.688117145944,632.875604,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,Team 1
5540095,Line2,2025-01-19 22:49:20.9495810 -06:00,2025-01-19 23:00:00.0000000 -06:00,267,11,484.0576876683371,639.050419,0,0,0,Run,Running,Running Normally,Part N-2000,Part N,Second Shift,Team 1
5427663,Line1,2025-01-19 22:46:10.8315620 -06:00,2025-01-19 22:49:27.1243960 -06:00,0,0,0,0,196.292834,0,196.292834,Unplanned Stop,Down,Electrical Fault,Part F-4000,Part F,Second Shift,Team 1
5540094,Line2,2025-01-19 22:46:02.7424810 -06:00,2025-01-19 22:49:20.9495810 -06:00,0,0,0,0,198.2071,0,198.2071,Unplanned Stop,Down,Main B Bus Undervolt,Part N-2000,Part N,Second Shift,Team 1
5427670,Line3,2025-01-19 22:45:00.0000000 -06:00,2025-01-19 23:00:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,No Production,No Shift Scheduled,Part P-5000,Part P,No Shift,No Team
5427654,Line3,2025-01-19 22:42:40.6682030 -06:00,2025-01-19 22:45:00.0000000 -06:00,0,0,0,0,139.331797,0,139.331797,Unplanned Stop,Down,Jam,Part P-5000,Part P,Second Shift,Team 2
5468184,Line4,2025-01-19 22:42:05.5644940 -06:00,2025-01-19 23:00:00.0000000 -06:00,634,45,1081.1469495064075,1074.435506,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5468116,Line4,2025-01-19 22:40:20.0487320 -06:00,2025-01-19 22:42:05.5644940 -06:00,0,0,0,0,105.515762,0,105.515762,Unplanned Stop,Down,Adjustment,Part L-4000,Part L,Second Shift,Team 3
5427653,Line3,2025-01-19 22:39:35.2692790 -06:00,2025-01-19 22:42:40.6682030 -06:00,57,10,110.33057500000017,185.398924,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5427646,Line3,2025-01-19 22:36:07.0881300 -06:00,2025-01-19 22:39:35.2692790 -06:00,0,0,0,0,208.181149,0,208.181149,Unplanned Stop,Down,Main B Bus Undervolt,Part P-5000,Part P,Second Shift,Team 2
5427642,Line3,2025-01-19 22:31:20.4320050 -06:00,2025-01-19 22:36:07.0881300 -06:00,111,0,182.7864750000003,286.656125,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5468115,Line4,2025-01-19 22:29:47.5493750 -06:00,2025-01-19 22:40:20.0487320 -06:00,366,6,592.2239999999978,632.499357,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5540093,Line2,2025-01-19 22:29:12.0000000 -06:00,2025-01-19 22:46:02.7424810 -06:00,390,39,743.1256999999918,1010.742481,0,0,0,Run,Running,Running Normally,Part N-2000,Part N,Second Shift,Team 1
5468114,Line4,2025-01-19 22:28:00.4478860 -06:00,2025-01-19 22:29:47.5493750 -06:00,0,0,0,0,107.101489,0,107.101489,Unplanned Stop,Down,Jam,Part L-4000,Part L,Second Shift,Team 3
5427638,Line3,2025-01-19 22:27:57.1267180 -06:00,2025-01-19 22:31:20.4320050 -06:00,0,0,0,0,203.305287,0,203.305287,Unplanned Stop,Down,Breakdown,Part P-5000,Part P,Second Shift,Team 2
5540092,Line2,2025-01-19 22:19:13.5222500 -06:00,2025-01-19 22:29:12.0000000 -06:00,252,9,453.16777499997806,598.47775,0,0,0,Run,Running,Running Normally,Part N-2000,Part N,Second Shift,Team 1
5540091,Line2,2025-01-19 22:19:12.0000000 -06:00,2025-01-19 22:19:13.5222500 -06:00,0,0,1.736275000022839,1.52225,0,0,0,Run,Running,Running Normally,Part N-2000,Part N,Second Shift,Team 1
5468113,Line4,2025-01-19 22:18:05.9714180 -06:00,2025-01-19 22:28:00.4478860 -06:00,332,16,554.0159999999981,594.476468,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5468112,Line4,2025-01-19 22:15:59.8420040 -06:00,2025-01-19 22:18:05.9714180 -06:00,0,0,0,0,126.129414,0,126.129414,Unplanned Stop,Down,Missing Reason,Part L-4000,Part L,Second Shift,Team 3
5427660,Line1,2025-01-19 22:15:17.8713970 -06:00,2025-01-19 22:46:10.8315620 -06:00,1040,38,1818.073950000025,1852.960165,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,Team 1
5427634,Line3,2025-01-19 22:15:00.0000000 -06:00,2025-01-19 22:27:57.1267180 -06:00,306,20,535.4190712404474,777.126718,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5540090,Line2,2025-01-19 22:13:21.0000000 -06:00,2025-01-19 22:19:12.0000000 -06:00,0,0,0,0,0,351,0,Planned Stop,Changeover,Disinfection,Part N-2000,Part N,Second Shift,Team 1
5427626,Line3,2025-01-19 22:11:24.8701380 -06:00,2025-01-19 22:15:00.0000000 -06:00,90,7,161.14560375955318,215.129862,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5427622,Line1,2025-01-19 22:10:29.3156570 -06:00,2025-01-19 22:15:17.8713970 -06:00,0,0,0,0,288.55574,0,288.55574,Unplanned Stop,Down,Power Failure,Part F-4000,Part F,Second Shift,Team 1
5427618,Line3,2025-01-19 22:08:11.4090680 -06:00,2025-01-19 22:11:24.8701380 -06:00,0,0,0,0,193.46107,0,193.46107,Unplanned Stop,Down,Electrical Fault,Part P-5000,Part P,Second Shift,Team 2
5427617,Line1,2025-01-19 22:01:23.3605390 -06:00,2025-01-19 22:10:29.3156570 -06:00,291,5,499.21140000000185,545.955118,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,Team 1
5427602,Line1,2025-01-19 22:00:14.3135350 -06:00,2025-01-19 22:01:23.3605390 -06:00,0,0,0,0,69.047004,0,69.047004,Unplanned Stop,Down,No Bottles,Part F-4000,Part F,Second Shift,Team 1
5468111,Line4,2025-01-19 22:00:00.0000000 -06:00,2025-01-19 22:15:59.8420040 -06:00,568,10,919.4951705566434,959.842004,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5427612,Line3,2025-01-19 22:00:00.0000000 -06:00,2025-01-19 22:08:11.4090680 -06:00,182,21,332.91942901279305,491.409068,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5427596,Line1,2025-01-19 22:00:00.0000000 -06:00,2025-01-19 22:00:14.3135350 -06:00,0,0,0,14.313535,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,Team 1
5540089,Line2,2025-01-19 22:00:00.0000000 -06:00,2025-01-19 22:13:21.0000000 -06:00,431,27,794.8124759344354,801,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 1
5468110,Line4,2025-01-19 21:51:13.4595550 -06:00,2025-01-19 22:00:00.0000000 -06:00,331,2,530.8168294433495,526.540445,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5468109,Line4,2025-01-19 21:48:05.4627990 -06:00,2025-01-19 21:51:13.4595550 -06:00,0,0,0,0,187.996756,0,187.996756,Unplanned Stop,Down,Electrical Fault,Part L-4000,Part L,Second Shift,Team 3
5427601,Line3,2025-01-19 21:47:21.0619050 -06:00,2025-01-19 22:00:00.0000000 -06:00,320,19,559.605520987207,758.938095,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5540088,Line2,2025-01-19 21:47:13.8322020 -06:00,2025-01-19 22:00:00.0000000 -06:00,429,16,773.0438490655525,766.167798,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 1
5427580,Line3,2025-01-19 21:44:14.0898330 -06:00,2025-01-19 21:47:21.0619050 -06:00,0,0,0,0,186.972072,0,186.972072,Unplanned Stop,Down,Adjustment,Part P-5000,Part P,Second Shift,Team 2
5540087,Line2,2025-01-19 21:44:11.0599860 -06:00,2025-01-19 21:47:13.8322020 -06:00,0,0,0,0,182.772216,0,182.772216,Unplanned Stop,Down,No Operator,Part B-5000,Part B,Second Shift,Team 1
5427595,Line1,2025-01-19 21:34:06.0127680 -06:00,2025-01-19 22:00:00.0000000 -06:00,885,20,1526.3051250000121,1553.987232,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,Team 1
5540086,Line2,2025-01-19 21:33:58.6319830 -06:00,2025-01-19 21:44:11.0599860 -06:00,312,18,572.9707499999967,612.428003,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 1
5427576,Line3,2025-01-19 21:32:17.5828270 -06:00,2025-01-19 21:44:14.0898330 -06:00,285,11,486.72149053282914,716.507006,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5540085,Line2,2025-01-19 21:32:13.4751500 -06:00,2025-01-19 21:33:58.6319830 -06:00,0,0,0,0,105.156833,0,105.156833,Unplanned Stop,Down,No Material,Part B-5000,Part B,Second Shift,Team 1
5468108,Line4,2025-01-19 21:30:37.3380000 -06:00,2025-01-19 21:48:05.4627990 -06:00,624,10,1007.9323405019697,1048.124799,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5427574,Line1,2025-01-19 21:30:11.1358060 -06:00,2025-01-19 21:34:06.0127680 -06:00,0,0,0,0,234.876962,0,234.876962,Unplanned Stop,Down,Missing Reason,Part F-4000,Part F,Second Shift,Team 1
5468107,Line4,2025-01-19 21:29:24.7276270 -06:00,2025-01-19 21:30:37.3380000 -06:00,46,0,74.62765949802386,72.610373,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5468106,Line4,2025-01-19 21:26:10.3896270 -06:00,2025-01-19 21:29:24.7276270 -06:00,0,0,0,0,194.338,0,194.338,Unplanned Stop,Down,Main B Bus Undervolt,Part L-4000,Part L,Second Shift,Team 3
5427565,Line3,2025-01-19 21:25:21.3367010 -06:00,2025-01-19 21:32:17.5828270 -06:00,164,24,310.29340946717235,416.246126,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5427556,Line3,2025-01-19 21:22:22.4551450 -06:00,2025-01-19 21:25:21.3367010 -06:00,0,0,0,0,178.881556,0,178.881556,Unplanned Stop,Down,Breakdown,Part P-5000,Part P,Second Shift,Team 2
5427552,Line3,2025-01-19 21:19:18.7012710 -06:00,2025-01-19 21:22:22.4551450 -06:00,63,0,103.74367500000015,183.753874,0,0,0,Run,Running,Running Normally,Part P-5000,Part P,Second Shift,Team 2
5468105,Line4,2025-01-19 21:17:25.4366060 -06:00,2025-01-19 21:26:10.3896270 -06:00,301,3,482.37600000000066,524.953021,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5468104,Line4,2025-01-19 21:17:23.0000000 -06:00,2025-01-19 21:17:25.4366060 -06:00,0,0,1.59199999999808,2.436606,0,0,0,Run,Running,Running Normally,Part L-4000,Part L,Second Shift,Team 3
5540084,Line2,2025-01-19 21:17:21.5206260 -06:00,2025-01-19 21:32:13.4751500 -06:00,472,18,850.7747499999931,891.954524,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 1
5540083,Line2,2025-01-19 21:16:07.4611760 -06:00,2025-01-19 21:17:21.5206260 -06:00,0,0,0,0,74.05945,0,74.05945,Unplanned Stop,Down,Pressure Leak,Part B-5000,Part B,Second Shift,Team 1
5427548,Line3,2025-01-19 21:15:45.0000000 -06:00,2025-01-19 21:19:18.7012710 -06:00,0,0,0,0,213.701271,0,213.701271,Unplanned Stop,Down,Security Alarm,Part P-5000,Part P,Second Shift,Team 2
5427543,Line3,2025-01-19 21:15:00.0000000 -06:00,2025-01-19 21:15:45.0000000 -06:00,0,3,0,0,45,0,45,Unplanned Stop,Down,Security Alarm,Part P-5000,Part P,Second Shift,Team 2
5468103,Line4,2025-01-19 21:11:47.0000000 -06:00,2025-01-19 21:17:23.0000000 -06:00,0,0,0,0,0,336,0,Planned Stop,Changeover,Gasket Change,Part L-4000,Part L,Second Shift,Team 3
5468102,Line4,2025-01-19 21:04:09.9527330 -06:00,2025-01-19 21:11:47.0000000 -06:00,265,10,437.7999999999992,457.047267,0,0,0,Run,Running,Running Normally,Part F-2000,Part F,Second Shift,Team 3
5427563,Line1,2025-01-19 21:03:59.5119620 -06:00,2025-01-19 21:30:11.1358060 -06:00,878,33,1536.4242750000126,1571.623844,0,0,0,Run,Running,Running Normally,Part F-4000,Part F,Second Shift,Team 1
5427539,Line3,2025-01-19 21:01:33.0000000 -06:00,2025-01-19 21:15:00.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part P-5000,Part P,Second Shift,Team 2
5540082,Line2,2025-01-19 21:01:29.2967720 -06:00,2025-01-19 21:16:07.4611760 -06:00,449,10,796.9502249999938,878.164404,0,0,0,Run,Running,Running Normally,Part B-5000,Part B,Second Shift,Team 1
5468101,Line4,2025-01-19 21:00:45.0000000 -06:00,2025-01-19 21:04:09.9527330 -06:00,0,0,0,0,204.952733,0,204.952733,Unplanned Stop,Down,Electrical Fault,Part F-2000,Part F,Second Shift,Team 3
5540081,Line2,2025-01-19 21:00:45.0000000 -06:00,2025-01-19 21:01:29.2967720 -06:00,0,0,0,0,44.296772,0,44.296772,Unplanned Stop,Down,Breakdown,Part B-5000,Part B,Second Shift,Team 1
5427526,Line1,2025-01-19 21:00:45.0000000 -06:00,2025-01-19 21:03:59.5119620 -06:00,0,0,0,0,194.511962,0,194.511962,Unplanned Stop,Down,No Material,Part F-4000,Part F,Second Shift,Team 1
5468100,Line4,2025-01-19 21:00:00.0000000 -06:00,2025-01-19 21:00:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Electrical Fault,Part F-2000,Part F,Second Shift,Team 3
5427538,Line3,2025-01-19 21:00:00.0000000 -06:00,2025-01-19 21:01:33.0000000 -06:00,0,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part P-5000,Part P,Second Shift,Team 3
5427514,Line1,2025-01-19 21:00:00.0000000 -06:00,2025-01-19 21:00:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,No Material,Part F-4000,Part F,Second Shift,Team 1
5540080,Line2,2025-01-19 21:00:00.0000000 -06:00,2025-01-19 21:00:45.0000000 -06:00,0,0,0,0,45,0,45,Unplanned Stop,Down,Breakdown,Part B-5000,Part B,Second Shift,Team 1
5427516,Line3,2025-01-19 20:59:54.8201510 -06:00,2025-01-19 21:00:00.0000000 -06:00,0,0,0,0,5.179849,0,5.179849,Unplanned Stop,Down,Security Alarm,Part P-5000,Part P,Second Shift,Team 3
5468099,Line4,2025-01-19 20:45:42.0000000 -06:00,2025-01-19 21:00:00.0000000 -06:00,1,0,0,0,0,0,0,Not Scheduled,Meal/Break,Break,Part F-2000,Part F,Second Shift,Team 3
